,decimalLatitude,decimalLongitude,cluster,occurrenceStatus
1652,-33.3249,151.365,1,0
1653,-32.9643,151.552,1,0
1654,-32.7694,151.581,1,0
1655,-33.430732,151.380904,1,1
1656,-33.3251,151.365,1,1
1657,-33.375689,151.353736,1,1
1658,-32.7779,151.549,1,1
1659,-33.3243,151.365,1,0
1660,-33.325,151.365,1,1
1661,-32.74139,151.316916,1,1
1662,-33.3249,151.365,1,1
1663,-33.007172,151.658595,1,0
1664,-33.3245,151.365,1,0
1665,-33.017059,151.693879,1,0
1666,-33.3251,151.365,1,1
1667,-33.3245,151.365,1,1
1668,-33.3249,151.365,1,1
1669,-33.385897,151.365194,1,0
1670,-33.430904,151.381342,1,0
1671,-33.325,151.364,1,0
1672,-32.998063,151.051345,1,0
1673,-33.421055,151.402476,1,1
1674,-33.325,151.364,1,1
1675,-33.086991,151.420466,1,1
1676,-33.3247,151.365,1,1
1677,-33.3249,151.365,1,1
1678,-33.0139,151.685,1,0
1679,-33.044599,151.657171,1,1
1680,-33.3249,151.365,1,1
1681,-33.086692,151.421027,1,1
1682,-33.3249,151.365,1,1
1683,-33.3249,151.365,1,1
1684,-33.2753,151.399,1,1
1685,-33.3249,151.365,1,1
1686,-32.902107,151.486887,1,1
1687,-33.3249,151.365,1,0
1688,-33.3247,151.365,1,1
1689,-33.087036,151.420529,1,0
1690,-33.040805,151.667269,1,0
1691,-33.3252,151.365,1,0
1692,-33.325,151.365,1,1
1693,-33.3246,151.365,1,0
1694,-33.3247,151.365,1,1
1695,-33.325,151.365,1,1
1696,-33.3244,151.365,1,0
1697,-33.3251,151.365,1,0
1698,-33.3252,151.365,1,0
1699,-33.481089,150.700013,1,1
1700,-32.814117,151.460383,1,1
1701,-33.401727,151.40839,1,1
1702,-33.3248,151.365,1,0
1703,-33.3248,151.365,1,0
1704,-33.0451,151.395,1,1
1705,-33.3247,151.365,1,0
1706,-33.3245,151.366,1,1
1707,-33.3249,151.365,1,0
1708,-33.3243,151.365,1,1
1709,-33.325,151.365,1,1
1710,-33.3251,151.365,1,0
1711,-32.8822,151.31,1,0
1712,-33.3251,151.365,1,1
1713,-33.173,151.472,1,1
1714,-33.3246,151.365,1,1
1715,-33.430734,151.380893,1,1
1716,-32.526953,151.196756,1,1
1717,-33.3247,151.365,1,0
1718,-33.325,151.365,1,0
1719,-33.3244,151.365,1,1
1720,-33.451952,151.1953,1,0
1721,-33.4304,151.381,1,1
1722,-33.3248,151.365,1,1
1723,-33.3251,151.365,1,1
1724,-33.3249,151.365,1,0
1725,-32.946655,151.674466,1,0
1726,-33.3249,151.365,1,0
1727,-33.3247,151.365,1,0
1728,-33.435186,151.284543,1,0
1729,-33.4013,151.462,1,1
1730,-33.3249,151.365,1,1
1731,-33.325,151.365,1,0
1732,-33.456848,151.440656,1,0
1733,-32.7624,151.605,1,1
1734,-32.814392,151.46042,1,1
1735,-33.0688,151.345,1,0
1736,-33.3246,151.365,1,1
1737,-32.7047,151.508,1,0
1738,-33.3249,151.365,1,0
1739,-33.3386,151.372,1,1
1740,-33.3244,151.365,1,1
1741,-33.23293,151.460129,1,1
1742,-32.873045,151.631968,1,0
1743,-33.3249,151.365,1,1
1744,-32.998606,151.090962,1,1
1745,-33.3251,151.365,1,0
1746,-33.3245,151.365,1,0
1747,-32.526582,151.196968,1,1
1748,-33.3249,151.365,1,1
1749,-33.3252,151.365,1,1
1750,-33.3249,151.365,1,0
1751,-33.325,151.364,1,0
1752,-33.3249,151.365,1,1
1753,-32.986,151.593,1,1
1754,-33.2925,151.467,1,0
1755,-33.3247,151.365,1,1
1756,-33.3249,151.365,1,1
1757,-32.986,151.593,1,1
1758,-33.3246,151.365,1,1
1759,-33.397173,151.378239,1,1
1760,-33.3243,151.365,1,1
1761,-33.3249,151.365,1,1
1762,-33.3246,151.365,1,0
1763,-33.3246,151.365,1,0
1764,-33.063285,151.148085,1,1
1765,-33.3251,151.365,1,1
1766,-32.549303,151.240896,1,1
1767,-33.3244,151.365,1,1
1768,-33.3251,151.365,1,0
1769,-32.758565,151.300727,1,0
1770,-33.08699,151.420404,1,1
1771,-33.3249,151.365,1,1
1772,-33.4809,150.879,1,1
1773,-32.929951,151.148903,1,0
1774,-33.325,151.365,1,0
1775,-33.3882,151.347,1,1
1776,-33.28833,151.559186,1,0
1777,-33.3243,151.365,1,1
1778,-33.1665,151.223,1,1
1779,-33.3249,151.365,1,1
1780,-33.430754,151.380883,1,1
1781,-32.782,151.348,1,1
1782,-33.325,151.365,1,0
1783,-33.430535,151.380765,1,1
1784,-32.985862,151.592709,1,1
1785,-33.3249,151.365,1,0
1786,-33.2753,151.399,1,1
1787,-32.977,151.676,1,1
1788,-33.234726,151.297977,1,0
1789,-33.4105,151.298,1,0
1790,-33.3249,151.365,1,0
1791,-32.5173,151.19,1,1
1792,-33.3245,151.365,1,0
1793,-33.3249,151.365,1,0
1794,-33.325,151.365,1,0
1795,-33.3249,151.365,1,0
1796,-33.3244,151.365,1,1
1797,-33.3249,151.365,1,1
1798,-33.3245,151.365,1,1
1799,-33.3249,151.365,1,0
1800,-33.3247,151.365,1,1
1801,-33.3249,151.365,1,0
1802,-32.601145,151.564078,1,1
1803,-32.9124,151.491,1,0
1804,-32.52648,151.197327,1,1
1805,-33.401833,151.471299,1,1
1806,-33.446747,151.362574,1,0
1807,-33.086914,151.420653,1,1
1808,-33.3249,151.365,1,0
1809,-33.430522,151.380763,1,0
1810,-33.3249,151.365,1,0
1811,-33.3247,151.365,1,1
1812,-32.9014,151.294,1,1
1813,-33.3249,151.365,1,0
1814,-32.9862,151.591,1,1
1815,-33.3249,151.365,1,0
1816,-33.3245,151.365,1,0
1817,-33.3249,151.365,1,0
1818,-33.3251,151.365,1,0
1819,-33.3255,151.365,1,0
1820,-32.9,151.6,1,0
1821,-33.383602,151.372916,1,0
1822,-33.4614,151.088,1,0
1823,-33.325,151.365,1,1
1824,-33.3626,151.355,1,1
1825,-33.3246,151.365,1,1
1826,-33.3246,151.365,1,0
1827,-33.3248,151.365,1,1
1828,-33.476891,151.149147,1,0
1829,-33.3245,151.365,1,0
1830,-33.3266,151.356,1,0
1831,-33.3249,151.365,1,1
1832,-33.3249,151.365,1,1
1833,-33.3975,151.319,1,0
1834,-33.3249,151.365,1,0
1835,-33.325,151.365,1,0
1836,-33.190871,151.582464,1,0
1837,-33.3986,151.362,1,1
1838,-32.526494,151.196911,1,1
1839,-32.978001,151.697127,1,0
1840,-33.436365,151.285032,1,1
1841,-32.744,151.566,1,0
1842,-33.3245,151.365,1,0
1843,-33.3251,151.365,1,1
1844,-33.3246,151.365,1,1
1845,-33.3249,151.365,1,1
1846,-32.5586,151.552,1,1
1847,-33.3244,151.365,1,1
1848,-32.98161,151.606233,1,0
1849,-33.430858,151.381029,1,0
1850,-33.3251,151.365,1,0
1851,-33.3246,151.365,1,0
1852,-33.3249,151.365,1,1
1853,-33.086151,151.421073,1,1
1854,-33.3245,151.365,1,0
1855,-33.397579,151.37785,1,0
1856,-32.6515,151.591,1,0
1857,-32.7692,151.581,1,1
1858,-33.3592,151.439,1,1
1859,-33.388841,151.326991,1,1
1860,-32.985204,151.581041,1,0
1861,-33.3249,151.365,1,0
1862,-33.3245,151.365,1,0
1863,-33.3249,151.365,1,1
1864,-32.999416,151.091936,1,0
1865,-33.397434,151.377973,1,1
1866,-33.3244,151.365,1,1
1867,-33.430908,151.381689,1,1
1868,-32.8974,151.698,1,1
1869,-33.325,151.364,1,1
1870,-32.526571,151.196954,1,1
1871,-33.3244,151.365,1,1
1872,-32.888268,150.797913,1,1
1873,-33.3245,151.365,1,0
1874,-33.3245,151.365,1,1
1875,-33.3251,151.365,1,0
1876,-33.0919,151.465,1,1
1877,-33.483149,151.288317,1,0
1878,-33.3251,151.365,1,1
1879,-33.325,151.365,1,1
1880,-33.373474,151.358901,1,0
1881,-33.3637,151.33,1,1
1882,-32.624033,151.291267,1,0
1883,-33.3249,151.365,1,0
1884,-33.325,151.365,1,0
1885,-33.011658,151.685378,1,0
1886,-33.325,151.365,1,1
1887,-33.430908,151.381253,1,1
1888,-33.430602,151.380787,1,0
1889,-33.3247,151.364,1,1
1890,-33.3249,151.365,1,0
1891,-33.32823,151.352184,1,1
1892,-33.3248,151.365,1,0
1893,-33.292,151.438,1,1
1894,-33.3245,151.365,1,1
1895,-33.3248,151.364,1,1
1896,-32.526301,151.197004,1,0
1897,-33.3249,151.365,1,0
1898,-32.9864,151.592,1,1
1899,-33.2086,151.492,1,1
1900,-32.932589,151.128629,1,1
1901,-33.1,151.3,1,0
1902,-33.3246,151.365,1,1
1903,-33.385899,151.366776,1,1
1904,-33.3246,151.365,1,0
1905,-33.3247,151.365,1,0
1906,-33.3249,151.365,1,0
1907,-33.3244,151.365,1,0
1908,-33.236237,151.359352,1,0
1909,-33.3244,151.364,1,0
1910,-33.3249,151.365,1,0
1911,-33.325,151.365,1,0
1912,-33.405,151.459,1,0
1913,-33.3251,151.365,1,0
1914,-33.3251,151.365,1,0
1915,-33.397396,151.311097,1,0
1916,-33.3244,151.365,1,0
1917,-33.3247,151.365,1,1
1918,-33.3247,151.365,1,1
1919,-32.954719,151.606294,1,1
1920,-33.3245,151.365,1,1
1921,-33.3245,151.365,1,0
1922,-33.3972,151.378,1,1
1923,-33.3248,151.365,1,1
1924,-33.1067,151.185,1,1
1925,-32.9764,151.696,1,0
1926,-33.325,151.365,1,1
1927,-33.3249,151.365,1,0
1928,-33.3247,151.365,1,1
1929,-33.372809,151.466293,1,1
1930,-33.3249,151.365,1,0
1931,-32.891468,151.165733,1,1
1932,-33.3249,151.365,1,0
1933,-33.401911,151.408848,1,1
1934,-33.3245,151.365,1,0
1935,-33.401671,151.408349,1,1
1936,-33.235225,151.473482,1,0
1937,-32.759626,151.588757,1,0
1938,-33.3249,151.365,1,1
1939,-33.087,151.42,1,1
1940,-33.086914,151.420789,1,0
1941,-33.430933,151.381377,1,0
1942,-33.3249,151.365,1,0
1943,-33.3249,151.365,1,0
1944,-33.356927,151.375038,1,0
1945,-33.3251,151.365,1,0
1946,-33.3249,151.365,1,0
1947,-33.397484,151.377651,1,0
1948,-32.7973,151.5,1,0
1949,-33.3248,151.364,1,1
1950,-33.325,151.364,1,0
1951,-32.7601,151.633,1,1
1952,-33.43086,151.380979,1,0
1953,-32.8569,151.618,1,1
1954,-33.3248,151.365,1,1
1955,-33.3248,151.365,1,1
1956,-33.3245,151.365,1,1
1957,-33.397573,151.377632,1,1
1958,-32.986,151.593,1,1
1959,-33.3111,151.301,1,0
1960,-32.526706,151.196487,1,1
1961,-33.4013,151.462,1,1
1962,-33.3244,151.365,1,0
1963,-32.9918,151.132,1,0
1964,-33.397135,151.377866,1,0
1965,-32.52677,151.1968,1,1
1966,-33.3254,151.365,1,1
1967,-33.3249,151.365,1,1
1968,-33.23474,151.297898,1,0
1969,-33.3249,151.365,1,1
1970,-33.0777,151.389,1,0
1971,-33.397487,151.377826,1,0
1972,-33.3249,151.365,1,0
1973,-33.3249,151.365,1,1
1974,-33.190909,151.582381,1,0
1975,-33.3249,151.365,1,1
1976,-33.3247,151.365,1,1
1977,-32.723831,151.362344,1,1
1978,-33.3245,151.365,1,1
1979,-32.9862,151.593,1,1
1980,-33.3247,151.365,1,0
1981,-33.3246,151.365,1,1
1982,-33.391008,151.429528,1,1
1983,-33.3249,151.365,1,1
1984,-32.998437,151.090568,1,0
1985,-33.3245,151.365,1,1
1986,-33.3249,151.365,1,0
1987,-32.549159,151.241154,1,1
1988,-32.749192,151.629895,1,0
1989,-33.4002,151.405,1,0
1990,-33.397631,151.377729,1,1
1991,-33.407879,151.446616,1,1
1992,-32.755004,151.63138,1,1
1993,-33.193719,151.581716,1,0
1994,-33.3245,151.365,1,0
1995,-33.3245,151.365,1,0
1996,-33.325,151.364,1,0
1997,-33.4015,151.466,1,0
1998,-33.3249,151.365,1,0
1999,-33.025564,151.644653,1,1
2000,-33.3245,151.365,1,0
2001,-33.3248,151.365,1,0
2002,-33.3244,151.365,1,0
2003,-33.2904,151.413,1,1
2004,-32.99859,151.092066,1,0
2005,-33.3247,151.365,1,1
2006,-33.3246,151.365,1,1
2007,-33.3249,151.365,1,0
2008,-33.3251,151.365,1,0
2009,-33.119502,151.404539,1,1
2010,-33.3249,151.365,1,0
2011,-33.3247,151.365,1,0
2012,-33.3251,151.365,1,1
2013,-33.3249,151.365,1,1
2014,-33.25874,151.326795,1,1
2015,-32.9121,151.492,1,0
2016,-33.3251,151.365,1,0
2017,-33.462899,151.397836,1,1
2018,-33.3247,151.364,1,1
2019,-33.3251,151.365,1,0
2020,-33.3897,151.328656,1,0
2021,-33.364,151.481,1,0
2022,-33.436302,151.285039,1,0
2023,-33.3245,151.365,1,0
2024,-33.3248,151.365,1,1
2025,-33.3244,151.365,1,0
2026,-33.0871,151.420681,1,0
2027,-32.81424,151.460493,1,1
2028,-32.8242,151.337,1,0
2029,-32.741998,151.592145,1,0
2030,-32.9869,151.592,1,1
2031,-33.3251,151.365,1,0
2032,-33.3249,151.365,1,1
2033,-33.3249,151.365,1,0
2034,-32.968817,151.644242,1,1
2035,-33.3242,151.365,1,1
2036,-33.273892,151.40815,1,1
2037,-33.3249,151.365,1,1
2038,-33.419783,151.287855,1,0
2039,-33.086609,151.421112,1,1
2040,-33.279816,151.560709,1,0
2041,-32.986375,151.592673,1,1
2042,-33.430725,151.380684,1,1
2043,-33.443401,151.296882,1,0
2044,-32.8828,151.309,1,0
2045,-33.3248,151.365,1,1
2046,-33.3244,151.365,1,1
2047,-33.3246,151.365,1,0
2048,-33.174713,151.480595,1,1
2049,-33.214791,151.500343,1,0
2050,-32.798775,151.360062,1,1
2051,-33.2192,151.424,1,0
2052,-33.028115,151.634042,1,0
2053,-33.3249,151.365,1,1
2054,-33.4326,151.292,1,0
2055,-33.2767,151.548,1,1
2056,-33.3251,151.365,1,0
2057,-33.38814,151.37614,1,0
2058,-33.3592,151.35,1,1
2059,-33.014252,151.685046,1,0
2060,-33.0207,151.648,1,0
2061,-32.7689,151.58,1,1
2062,-33.3245,151.365,1,0
2063,-33.409669,150.771642,1,0
2064,-33.3247,151.365,1,1
2065,-32.8889,151.311,1,0
2066,-33.3249,151.365,1,0
2067,-33.0383,151.091,1,0
2068,-33.3249,151.364,1,0
2069,-33.401722,151.408403,1,1
2070,-32.623941,151.291269,1,1
2071,-33.3248,151.365,1,0
2072,-33.3247,151.365,1,1
2073,-33.3248,151.365,1,0
2074,-33.3247,151.365,1,0
2075,-33.4885,151.377,1,1
2076,-33.3249,151.365,1,1
2077,-33.3249,151.365,1,0
2078,-33.3249,151.365,1,0
2079,-33.3249,151.365,1,0
2080,-33.3249,151.365,1,1
2081,-33.390608,151.32804,1,1
2082,-33.3972,151.378,1,1
2083,-33.179677,151.495019,1,0
2084,-33.388855,151.325862,1,0
2085,-33.3249,151.365,1,1
2086,-33.3251,151.365,1,0
2087,-33.415221,151.357039,1,0
2088,-32.974083,151.600376,1,1
2089,-32.9985,151.405,1,1
2090,-33.3249,151.365,1,0
2091,-33.3247,151.364,1,1
2092,-33.397569,151.377812,1,0
2093,-32.9764,151.696,1,0
2094,-33.3247,151.365,1,1
2095,-33.085876,151.422536,1,1
2096,-33.3245,151.365,1,0
2097,-33.488178,150.959598,1,0
2098,-33.3249,151.365,1,0
2099,-33.3248,151.365,1,0
2100,-33.3249,151.365,1,0
2101,-33.3245,151.365,1,0
2102,-33.3249,151.365,1,0
2103,-33.3248,151.365,1,1
2104,-33.325,151.365,1,0
2105,-33.3246,151.364,1,1
2106,-33.3251,151.365,1,1
2107,-33.3252,151.365,1,1
2108,-33.2832,151.562,1,0
2109,-32.986002,151.59266,1,1
2110,-33.2253,151.552,1,0
2111,-33.3249,151.365,1,0
2112,-32.527171,151.196773,1,1
2113,-33.43193,151.38331,1,0
2114,-33.3249,151.365,1,1
2115,-33.345,151.363,1,0
2116,-33.3251,151.365,1,0
2117,-33.3247,151.365,1,1
2118,-33.3249,151.365,1,0
2119,-33.3247,151.365,1,0
2120,-33.2833,151.559,1,0
2121,-33.3249,151.365,1,1
2122,-32.9864,151.592,1,1
2123,-33.3246,151.365,1,0
2124,-32.7537,151.626,1,1
2125,-33.3249,151.365,1,1
2126,-33.3249,151.365,1,1
2127,-33.3251,151.365,1,1
2128,-33.430878,151.381235,1,1
2129,-33.3246,151.365,1,0
2130,-33.4819,150.891,1,0
2131,-33.430881,151.381088,1,1
2132,-33.3251,151.365,1,1
2133,-33.273773,151.562347,1,0
2134,-33.338,151.373,1,1
2135,-32.8082,151.305,1,0
2136,-33.0453,151.395,1,1
2137,-33.392028,151.329118,1,1
2138,-33.325,151.365,1,1
2139,-33.0376,151.659,1,0
2140,-33.23288,150.986682,1,0
2141,-33.3249,151.365,1,1
2142,-33.3247,151.365,1,0
2143,-33.3246,151.364,1,0
2144,-32.526589,151.19702,1,1
2145,-33.3245,151.365,1,0
2146,-33.3249,151.365,1,1
2147,-32.9865,151.593,1,1
2148,-33.191846,151.583704,1,0
2149,-33.0864,151.422,1,0
2150,-33.3249,151.365,1,1
2151,-33.3242,151.365,1,0
2152,-33.3245,151.365,1,0
2153,-33.3247,151.365,1,0
2154,-33.435624,151.389067,1,1
2155,-33.325,151.365,1,0
2156,-33.3251,151.365,1,0
2157,-33.116058,151.496509,1,1
2158,-33.3245,151.365,1,0
2159,-33.3249,151.365,1,1
2160,-32.9852,151.694,1,1
2161,-33.3248,151.364,1,1
2162,-33.3245,151.365,1,0
2163,-32.704285,151.694633,1,0
2164,-33.3249,151.365,1,0
2165,-32.742444,151.592631,1,0
2166,-33.4667,151.38,1,1
2167,-33.3252,151.365,1,0
2168,-33.273911,151.562583,1,0
2169,-33.3247,151.365,1,1
2170,-33.4013,151.463,1,0
2171,-33.385975,151.457849,1,0
2172,-33.3245,151.365,1,1
2173,-33.287873,151.365949,1,0
2174,-33.3251,151.365,1,1
2175,-33.08667,151.420912,1,1
2176,-32.851,151.313,1,0
2177,-33.3249,151.365,1,1
2178,-33.325,151.364,1,0
2179,-32.6976,151.6,1,0
2180,-33.3247,151.364,1,1
2181,-33.3244,151.365,1,1
2182,-33.0458,151.389,1,1
2183,-32.735199,151.555442,1,1
2184,-33.325,151.365,1,0
2185,-33.3251,151.365,1,0
2186,-33.3249,151.365,1,1
2187,-33.2609,151.332,1,0
2188,-33.325,151.365,1,0
2189,-32.808533,151.352704,1,0
2190,-33.325,151.364,1,0
2191,-33.3247,151.365,1,0
2192,-33.3248,151.365,1,1
2193,-33.3247,151.364,1,1
2194,-33.3245,151.365,1,1
2195,-33.3251,151.365,1,1
2196,-33.086858,151.420766,1,1
2197,-33.3249,151.365,1,1
2198,-33.3248,151.365,1,1
2199,-33.3975,151.378,1,1
2200,-33.4885,151.377,1,1
2201,-33.325,151.365,1,0
2202,-33.3243,151.365,1,1
2203,-33.3244,151.365,1,1
2204,-33.3247,151.365,1,0
2205,-33.430933,151.381148,1,1
2206,-33.3249,151.365,1,0
2207,-32.7414,151.349,1,1
2208,-33.3249,151.364,1,0
2209,-33.0075,151.55,1,1
2210,-33.3248,151.365,1,1
2211,-33.430716,151.381022,1,1
2212,-33.1669,151.223,1,1
2213,-32.9169,151.646,1,0
2214,-33.103435,151.541295,1,1
2215,-33.39764,151.377623,1,1
2216,-33.3251,151.365,1,0
2217,-33.086703,151.420921,1,1
2218,-33.0866,151.421,1,1
2219,-33.426426,151.408753,1,1
2220,-33.3249,151.365,1,1
2221,-33.3244,151.365,1,1
2222,-33.3249,151.365,1,0
2223,-32.742561,151.592743,1,0
2224,-33.013281,151.246869,1,1
2225,-33.3243,151.365,1,1
2226,-33.3249,151.365,1,1
2227,-33.3255,151.364,1,1
2228,-33.3244,151.365,1,1
2229,-33.391938,151.329153,1,0
2230,-33.3249,151.365,1,1
2231,-32.9762,151.696,1,0
2232,-32.742041,151.592177,1,0
2233,-33.4063,151.306,1,0
2234,-33.3,151.6,1,0
2235,-32.906727,151.586841,1,0
2236,-33.325,151.365,1,1
2237,-33.342093,151.366113,1,0
2238,-33.3249,151.365,1,1
2239,-33.3251,151.365,1,0
2240,-33.350636,151.353998,1,0
2241,-33.325,151.364,1,0
2242,-33.3244,151.365,1,0
2243,-33.3251,151.365,1,0
2244,-33.3244,151.365,1,1
2245,-33.3243,151.365,1,0
2246,-33.3251,151.365,1,0
2247,-33.283494,151.558701,1,0
2248,-33.325,151.365,1,1
2249,-32.9366,151.481,1,1
2250,-33.3249,151.365,1,1
2251,-33.3249,151.365,1,0
2252,-32.526293,151.197091,1,0
2253,-33.3249,151.364,1,1
2254,-33.3245,151.365,1,0
2255,-33.3249,151.365,1,0
2256,-33.3249,151.365,1,0
2257,-33.3249,151.365,1,1
2258,-32.7473,151.339,1,1
2259,-32.986,151.593,1,1
2260,-33.397617,151.377792,1,0
2261,-33.4094,151.447,1,0
2262,-33.476939,151.149114,1,0
2263,-32.8073,151.533,1,1
2264,-33.193498,151.580749,1,1
2265,-33.3245,151.365,1,1
2266,-32.986158,151.59277,1,1
2267,-33.3249,151.365,1,1
2268,-33.3648,151.441,1,1
2269,-33.3247,151.364,1,1
2270,-33.3247,151.365,1,1
2271,-33.3851,151.325,1,0
2272,-33.3249,151.365,1,0
2273,-33.436312,151.285244,1,0
2274,-33.236576,151.360258,1,1
2275,-33.3249,151.365,1,1
2276,-33.034935,151.674612,1,0
2277,-33.3249,151.365,1,1
2278,-32.9869,151.592,1,1
2279,-33.4309,151.381,1,1
2280,-33.3249,151.365,1,0
2281,-33.3245,151.365,1,1
2282,-33.496073,151.315575,1,1
2283,-32.6192,151.451,1,1
2284,-33.325,151.365,1,1
2285,-33.3249,151.365,1,0
2286,-33.3249,151.365,1,1
2287,-33.0307,151.578,1,0
2288,-33.325,151.365,1,0
2289,-33.494578,151.395156,1,1
2290,-33.3245,151.365,1,0
2291,-33.1129,151.616,1,0
2292,-32.526131,151.197699,1,0
2293,-33.325,151.365,1,0
2294,-33.3253,151.364,1,0
2295,-33.4013,151.462,1,1
2296,-33.251369,151.311989,1,0
2297,-33.3245,151.365,1,1
2298,-33.3247,151.365,1,0
2299,-33.3249,151.365,1,0
2300,-33.092,151.465,1,1
2301,-33.325,151.365,1,1
2302,-33.3117,151.129,1,0
2303,-33.3244,151.365,1,0
2304,-32.986,151.593,1,1
2305,-33.3245,151.365,1,0
2306,-33.3246,151.365,1,0
2307,-33.325,151.365,1,1
2308,-33.3249,151.365,1,0
2309,-32.995917,151.326868,1,0
2310,-33.3245,151.365,1,0
2311,-33.3244,151.365,1,1
2312,-33.3247,151.365,1,1
2313,-33.3252,151.365,1,1
2314,-33.3249,151.365,1,0
2315,-33.3251,151.365,1,0
2316,-33.3251,151.365,1,0
2317,-33.3249,151.365,1,0
2318,-33.3242,151.365,1,1
2319,-33.3249,151.365,1,0
2320,-32.773773,151.297791,1,0
2321,-33.3251,151.365,1,1
2322,-33.3249,151.365,1,1
2323,-33.430952,151.381257,1,1
2324,-33.3246,151.365,1,1
2325,-33.3249,151.365,1,1
2326,-33.436102,151.285195,1,0
2327,-33.326874,151.437071,1,0
2328,-33.3249,151.365,1,0
2329,-32.52657,151.196609,1,1
2330,-32.833466,151.696578,1,0
2331,-33.3249,151.365,1,0
2332,-33.104505,151.54052,1,1
2333,-33.3245,151.365,1,1
2334,-32.9618,151.55,1,0
2335,-33.025584,151.644552,1,1
2336,-33.3244,151.365,1,0
2337,-33.443575,151.297263,1,0
2338,-33.3245,151.365,1,0
2339,-33.3244,151.365,1,0
2340,-33.0615,151.33,1,0
2341,-33.034943,151.674791,1,0
2342,-33.393616,151.391599,1,1
2343,-33.3248,151.365,1,0
2344,-33.3249,151.365,1,0
2345,-33.1653,151.568,1,1
2346,-33.250642,151.312141,1,1
2347,-33.4794,150.985,1,0
2348,-33.133101,151.206317,1,0
2349,-33.086975,151.420666,1,1
2350,-32.6962,151.527,1,1
2351,-33.3249,151.365,1,0
2352,-33.430661,151.380955,1,0
2353,-33.3249,151.364,1,1
2354,-32.730958,151.559159,1,1
2355,-33.3245,151.365,1,1
2356,-33.439148,151.28359,1,0
2357,-33.438425,151.282921,1,0
2358,-33.3249,151.365,1,1
2359,-33.086975,151.420882,1,1
2360,-33.3251,151.365,1,1
2361,-33.4175,151.359,1,1
2362,-33.3244,151.365,1,0
2363,-32.9863,151.593,1,1
2364,-33.3247,151.365,1,0
2365,-33.385693,151.367178,1,0
2366,-33.3243,151.364,1,1
2367,-33.3249,151.365,1,0
2368,-33.3386,151.372,1,0
2369,-32.6715,151.388,1,0
2370,-33.086182,151.421531,1,1
2371,-33.3246,151.365,1,0
2372,-32.8311,150.853,1,1
2373,-33.3245,151.365,1,1
2374,-33.3249,151.365,1,1
2375,-33.3245,151.365,1,1
2376,-33.3249,151.365,1,0
2377,-33.3249,151.365,1,1
2378,-33.4174,151.359,1,0
2379,-33.3249,151.365,1,1
2380,-33.3249,151.365,1,0
2381,-33.4174,151.359,1,1
2382,-33.325,151.365,1,0
2383,-33.3249,151.365,1,1
2384,-33.3251,151.365,1,0
2385,-33.3249,151.365,1,1
2386,-33.3247,151.365,1,1
2387,-32.889,151.476,1,1
2388,-33.401906,151.270075,1,0
2389,-33.3244,151.365,1,1
2390,-33.3245,151.365,1,0
2391,-33.3246,151.365,1,0
2392,-33.3251,151.365,1,1
2393,-33.070247,151.125607,1,0
2394,-33.325,151.365,1,0
2395,-32.95519,151.678609,1,1
2396,-33.2253,151.552,1,1
2397,-33.373791,151.403624,1,0
2398,-33.360281,151.235086,1,0
2399,-32.6713,151.388,1,1
2400,-33.3245,151.365,1,0
2401,-32.986903,151.084787,1,1
2402,-33.204418,151.595358,1,0
2403,-33.3247,151.365,1,0
2404,-33.3378,151.373,1,0
2405,-33.297871,151.414713,1,0
2406,-33.325,151.365,1,0
2407,-33.341775,151.367783,1,0
2408,-33.3252,151.365,1,0
2409,-33.051557,151.66475,1,0
2410,-33.325,151.365,1,1
2411,-33.3251,151.365,1,0
2412,-33.3251,151.365,1,0
2413,-33.325,151.364,1,1
2414,-33.242611,151.397422,1,1
2415,-33.325,151.365,1,1
2416,-33.3,151.6,1,1
2417,-33.3249,151.365,1,1
2418,-33.3249,151.365,1,1
2419,-33.4355,151.39,1,0
2420,-33.252171,151.561409,1,0
2421,-33.086884,151.420726,1,1
2422,-33.3251,151.365,1,0
2423,-33.325,151.365,1,1
2424,-33.437845,151.282596,1,0
2425,-33.430728,151.380981,1,0
2426,-32.7449,151.385,1,0
2427,-33.115,151.472,1,0
2428,-32.788084,151.370063,1,1
2429,-33.3377,151.372,1,1
2430,-32.6975,151.6,1,1
2431,-32.6621,151.427,1,0
2432,-33.3248,151.365,1,0
2433,-33.3249,151.365,1,0
2434,-33.3248,151.364,1,1
2435,-33.3244,151.365,1,0
2436,-33.325,151.365,1,0
2437,-33.3244,151.365,1,0
2438,-32.716034,151.545695,1,1
2439,-32.9,151.7,1,0
2440,-33.3249,151.365,1,1
2441,-33.261047,151.467012,1,0
2442,-33.3248,151.365,1,0
2443,-33.3249,151.365,1,0
2444,-33.3248,151.365,1,0
2445,-32.921143,151.680067,1,0
2446,-32.9378,151.487,1,1
2447,-33.1066,151.185,1,1
2448,-33.1669,151.223,1,1
2449,-32.9,151.7,1,1
2450,-33.3245,151.365,1,0
2451,-33.494995,151.395166,1,0
2452,-33.3249,151.365,1,0
2453,-33.3247,151.365,1,0
2454,-33.3251,151.365,1,0
2455,-33.430611,151.380784,1,0
2456,-33.430954,151.381184,1,1
2457,-33.200771,151.586615,1,0
2458,-33.3574,151.376,1,1
2459,-32.9015,151.295,1,0
2460,-32.7416,151.386,1,0
2461,-33.3249,151.365,1,1
2462,-33.3246,151.365,1,1
2463,-32.857,151.616,1,0
